,Unnamed: 0,PropertyID,SaleDollarCnt,TransDate,censusblockgroup,ZoneCodeCounty,Usecode,BedroomCnt,BathroomCnt,FinishedSquareFeet,GarageSquareFeet,LotSizeSquareFeet,StoryCnt,BuiltYear,ViewType,Latitude,Longitude,BGMedHomeValue,BGMedRent,BGMedYearBuilt,BGPctOwn,BGPctVacant,BGMedIncome,BGPctKids,BGMedAge,TransYear,TransMonth,TransDay,BlockGroup,Block
667,667,48685432,1387000.0,4/30/2015,530000000000.0,R2.5,9,4.0,5.0,4490.0,690.0,24767,2,1998.0,82,47554383,-122146664,708800.0,,1984.0,0.9299,0.0959,170167,0.3466,43.8,2015,4,30,530330249032,530330249032006.0
668,668,48685477,706600.0,7/28/2015,530000000000.0,SF 5000,9,4.0,1.75,1920.0,0.0,6750,1,1946.0,0,47670181,-122265368,855400.0,1308.0,1952.0,0.8393,0.081,154196,0.3895,42.0,2015,7,28,530330041002,530330041002024.0
669,669,48685502,636635.0,8/13/2015,530000000000.0,SF 5000,9,4.0,2.25,1600.0,260.0,6200,1,1948.0,0,47669778,-122265890,855400.0,1308.0,1952.0,0.8393,0.081,154196,0.3895,42.0,2015,8,13,530330041002,530330041002021.0
670,670,48685529,730000.0,6/11/2015,530000000000.0,SF 5000,9,4.0,1.75,2030.0,350.0,6050,1,1947.0,0,47670294,-122264237,855400.0,1308.0,1952.0,0.8393,0.081,154196,0.3895,42.0,2015,6,11,530330041002,530330041002019.0
671,671,48685559,459000.0,9/1/2015,530000000000.0,A35,9,3.0,4.0,3040.0,400.0,174240,1,1966.0,79,47241851,-122087394,360700.0,417.0,1978.0,0.5782,0.0388,51076,0.4303,32.8,2015,9,1,530330312025,530330312025018.0
672,672,48685654,349950.0,7/3/2015,530000000000.0,A35,9,2.0,2.0,2370.0,0.0,62290,1,1980.0,79,47239352,-121972234,297300.0,557.0,1980.0,0.8935,0.0454,66250,0.1597,54.6,2015,7,3,530330315022,530330315022004.0
673,673,48685736,245000.0,8/20/2015,530000000000.0,RS7.2,9,3.0,1.0,1540.0,480.0,7700,1,1979.0,0,47325588,-122342796,206600.0,817.0,1983.0,0.6509,0.1717,42530,0.1818,44.5,2015,8,20,530330302011,530330302011000.0
674,674,48685855,444000.0,9/18/2015,530000000000.0,RA5,9,3.0,3.0,1600.0,470.0,11325,2,1996.0,0,47409785,-122462989,470400.0,846.0,1964.0,0.8301,0.2527,74858,0.0866,58.6,2015,9,18,530330277022,530330277022007.0
675,675,48685896,523000.0,8/19/2015,530000000000.0,RA5,9,3.0,2.5,2940.0,540.0,108900,2,1991.0,0,47416261,-122480574,384900.0,595.0,1983.0,0.8662,0.1566,41765,0.2776,50.4,2015,8,19,530330277015,530330277015028.0
676,676,48685898,399532.0,6/10/2015,530000000000.0,RA10,9,3.0,2.25,1940.0,480.0,214315,2,1980.0,78,47405008,-122475134,470400.0,846.0,1964.0,0.8301,0.2527,74858,0.0866,58.6,2015,6,10,530330277022,530330277022011.0
677,677,48685947,260000.0,9/19/2015,530000000000.0,SR4.5,9,3.0,2.0,1960.0,340.0,15246,1,1961.0,78,47406994,-122213777,286600.0,,1968.0,0.8403,0.0,65313,0.2353,53.2,2015,9,19,530330292043,530330292043006.0
678,678,48686218,1005000.0,4/21/2015,530000000000.0,SF 5000,9,3.0,4.0,2570.0,240.0,5000,1,1940.0,0,47657800,-122284586,883400.0,1020.0,1953.0,0.564,0.0,59219,0.4064,34.7,2015,4,21,530330041005,530330041005015.0
679,679,48686363,303700.0,6/9/2015,530000000000.0,RS7200,9,4.0,1.5,1590.0,490.0,10017,2,1965.0,0,47499044,-122344689,214000.0,1063.0,1965.0,0.8425,0.0986,57997,0.4464,33.9,2015,6,9,530330268024,530330268024001.0
680,680,48686391,195000.0,5/1/2015,530000000000.0,R6,9,2.0,1.0,960.0,0.0,9954,1,1936.0,0,47502594,-122352971,230500.0,781.0,1958.0,0.7464,0.101,38611,0.0471,52.4,2015,5,1,530330268021,530330268021012.0
681,681,48686448,210000.0,4/1/2015,530000000000.0,RS7200,9,3.0,1.0,880.0,0.0,10800,1,1942.0,0,47494842,-122337759,227800.0,775.0,1972.0,0.3657,0.0,33679,0.5636,35.2,2015,4,1,530330268023,530330268023007.0
682,682,48686486,330000.0,4/25/2015,530000000000.0,R6,9,3.0,2.0,1250.0,0.0,8100,1,2004.0,0,47501562,-122348048,230500.0,781.0,1958.0,0.7464,0.101,38611,0.0471,52.4,2015,4,25,530330268021,530330268021022.0
683,683,48686581,285000.0,9/2/2015,530000000000.0,RS7200,9,2.0,1.0,1220.0,240.0,7990,1,1956.0,78,47490252,-122338570,236400.0,807.0,1950.0,0.8329,0.0188,61067,0.137,52.5,2015,9,2,530330275002,530330275002001.0
684,684,48686596,272600.0,8/1/2015,530000000000.0,RS7200,9,2.0,1.0,1300.0,0.0,7500,1,1957.0,0,47495364,-122336633,227800.0,775.0,1972.0,0.3657,0.0,33679,0.5636,35.2,2015,8,1,530330268023,530330268023005.0
685,685,48686605,369950.0,4/16/2015,530000000000.0,RS7200,9,3.0,2.5,1810.0,0.0,8254,2,2014.0,0,47497249,-122345931,214000.0,1063.0,1965.0,0.8425,0.0986,57997,0.4464,33.9,2015,4,16,530330268024,530330268024019.0
686,686,48686671,325000.0,7/7/2015,530000000000.0,RS7200,9,3.0,1.0,1120.0,0.0,9574,1,1967.0,0,47496423,-122337081,227800.0,775.0,1972.0,0.3657,0.0,33679,0.5636,35.2,2015,7,7,530330268023,530330268023004.0
687,687,48686680,126500.0,5/13/2015,530000000000.0,RS7200,9,3.0,1.0,1130.0,270.0,12212,1,1942.0,0,47495193,-122339576,214000.0,1063.0,1965.0,0.8425,0.0986,57997,0.4464,33.9,2015,5,13,530330268024,530330268024012.0
688,688,48686727,309000.0,8/1/2015,530000000000.0,RS7200,9,3.0,3.0,1850.0,500.0,7200,1,1972.0,0,47498519,-122342864,214000.0,1063.0,1965.0,0.8425,0.0986,57997,0.4464,33.9,2015,8,1,530330268024,530330268024000.0
689,689,48686763,429950.0,8/14/2015,530000000000.0,R6P,9,5.0,3.0,2280.0,0.0,13200,2,1948.0,0,47491260,-122223385,329800.0,878.0,1965.0,0.7385,0.0,67167,0.2615,43.1,2015,8,14,530330260023,530330260023016.0
690,690,48686765,329950.0,4/21/2015,530000000000.0,R6P,9,4.0,1.0,2050.0,510.0,7590,1,1957.0,79,47491574,-122224037,329800.0,878.0,1965.0,0.7385,0.0,67167,0.2615,43.1,2015,4,21,530330260023,530330260023016.0
691,691,48686961,1247000.0,4/16/2015,530000000000.0,R4,9,1.0,2.0,1810.0,0.0,5070,2,1967.0,244,47581447,-122080611,681100.0,,1994.0,0.9719,0.0671,196250,0.5247,39.4,2015,4,16,530330322033,530330322033022.0
692,692,48686976,2394000.0,8/7/2015,530000000000.0,R4,9,4.0,4.0,3330.0,430.0,7774,3,1994.0,244,47581163,-122078675,681100.0,,1994.0,0.9719,0.0671,196250,0.5247,39.4,2015,8,7,530330322033,530330322033022.0
693,693,48687012,585000.0,6/19/2015,530000000000.0,R4,9,3.0,2.5,2360.0,550.0,22500,2,1979.0,82,47585748,-122080306,681100.0,,1994.0,0.9719,0.0671,196250,0.5247,39.4,2015,6,19,530330322033,530330322033026.0
694,694,48687037,650000.0,4/11/2015,530000000000.0,RA5,9,3.0,3.0,2180.0,580.0,60112,2,1976.0,0,47672227,-122081641,634600.0,,2005.0,1.0,0.0,204167,0.9341,30.8,2015,4,11,530330323133,530330323133009.0
695,695,48687126,312000.0,8/5/2015,530000000000.0,R8,9,3.0,1.0,1120.0,320.0,5100,1,1954.0,0,47750308,-122347764,330500.0,896.0,1957.0,0.7946,0.0,65714,0.2871,45.0,2015,8,5,530330207003,530330207003013.0
696,696,48687133,410000.0,4/1/2015,530000000000.0,TC4,9,4.0,1.75,2320.0,270.0,7500,1,1955.0,0,47757442,-122343356,322500.0,865.0,1971.0,0.4438,0.0,52115,0.2129,31.4,2015,4,1,530330207001,530330207001006.0
697,697,48687182,635000.0,9/18/2015,530000000000.0,R6,9,4.0,2.0,2240.0,250.0,9752,2,2015.0,0,47758464,-122340738,322500.0,865.0,1971.0,0.4438,0.0,52115,0.2129,31.4,2015,9,18,530330207001,530330207001000.0
698,698,48687215,310000.0,7/7/2015,530000000000.0,R 8400,9,3.0,1.0,1500.0,0.0,13402,1,1962.0,78,47758234,-122214073,320700.0,868.0,1986.0,0.5807,0.0358,64028,0.128,40.1,2015,7,7,530330218033,530330218033015.0
699,699,48687239,499000.0,9/30/2015,530000000000.0,R1,9,2.0,1.0,830.0,300.0,5271,1,1948.0,244,47752213,-122222314,294000.0,914.0,1989.0,0.5764,0.0427,52434,0.2887,33.5,2015,9,30,530330217005,530330217005033.0
700,700,48687278,425000.0,8/18/2015,530000000000.0,R 8400,9,3.0,1.0,1860.0,340.0,12600,1,1953.0,0,47758724,-122216187,397100.0,930.0,1972.0,0.5677,0.1436,76458,0.3548,46.9,2015,8,18,530330218032,530330218032014.0
701,701,48687330,475000.0,4/24/2015,530000000000.0,R 8400,9,3.0,3.0,1580.0,550.0,8659,1,1961.0,0,47759928,-122215517,397100.0,930.0,1972.0,0.5677,0.1436,76458,0.3548,46.9,2015,4,24,530330218032,530330218032014.0
702,702,48687548,1010000.0,5/22/2015,530000000000.0,R8.4,9,4.0,2.25,3250.0,580.0,9000,1,1968.0,244,47526192,-122225496,1000001.0,,1985.0,1.0,0.0,184821,0.337,55.1,2015,5,22,530330246023,530330246023001.0
703,703,48687555,4250000.0,5/30/2015,530000000000.0,R8.4,9,5.0,4.75,4820.0,660.0,20280,1,2013.0,78,47525545,-122224300,1000001.0,,1985.0,1.0,0.0,184821,0.337,55.1,2015,5,30,530330246023,530330246023003.0
704,704,48687752,251600.0,7/10/2015,530000000000.0,SR6,9,3.0,1.0,940.0,720.0,8459,1,1968.0,0,47389310,-122200563,240400.0,868.0,1967.0,0.6319,0.0751,49792,0.2725,23.5,2015,7,10,530330294073,530330294073013.0
705,705,48687940,250000.0,6/26/2015,530000000000.0,SR6,9,3.0,2.5,1270.0,360.0,7380,2,1983.0,0,47404860,-122192420,284800.0,,1988.0,0.9767,0.0577,109208,0.4023,38.4,2015,6,26,530330294032,530330294032010.0
706,706,48687942,404000.0,8/8/2015,530000000000.0,SR6,9,4.0,2.5,2250.0,400.0,8199,2,1985.0,0,47404656,-122192882,284800.0,,1988.0,0.9767,0.0577,109208,0.4023,38.4,2015,8,8,530330294032,530330294032010.0
707,707,48687954,296500.0,9/9/2015,530000000000.0,SR6,9,3.0,2.25,1600.0,530.0,8110,1,1983.0,0,47404854,-122195589,284800.0,,1988.0,0.9767,0.0577,109208,0.4023,38.4,2015,9,9,530330294032,530330294032008.0
708,708,48688015,385000.0,7/17/2015,530000000000.0,SR6,9,4.0,2.5,2340.0,750.0,6825,2,1991.0,0,47404213,-122191816,284800.0,,1988.0,0.9767,0.0577,109208,0.4023,38.4,2015,7,17,530330294032,530330294032010.0
709,709,48688101,287000.0,6/27/2015,530000000000.0,R8,9,3.0,1.75,1240.0,570.0,9856,1,1959.0,0,47440880,-122194400,266700.0,1236.0,1964.0,0.7062,0.0,81591,0.2966,28.9,2015,6,27,530330293031,530330293031008.0
710,710,48688242,375000.0,5/16/2015,530000000000.0,SF 7200,9,3.0,1.0,1130.0,0.0,8100,1,1937.0,0,47731335,-122359990,312800.0,883.0,1975.0,0.4006,0.0,60859,0.2003,31.6,2015,5,16,530330004012,530330004012007.0
711,711,48688247,765000.0,4/28/2015,530000000000.0,SF 7200,9,3.0,3.0,2260.0,320.0,8235,2,2015.0,0,47730677,-122360540,312800.0,883.0,1975.0,0.4006,0.0,60859,0.2003,31.6,2015,4,28,530330004012,530330004012007.0
712,712,48688320,385000.0,8/22/2015,530000000000.0,RS7200,9,3.0,1.0,1210.0,370.0,8059,1,1954.0,0,47495776,-122360824,369500.0,,1958.0,0.9435,0.0,81875,0.3087,42.5,2015,8,22,530330267003,530330267003015.0
713,713,48688426,225000.0,7/18/2015,530000000000.0,R8,9,3.0,1.0,1040.0,360.0,10125,1,1977.0,0,47366423,-122097796,219800.0,1159.0,1979.0,0.8972,0.0,77929,0.4794,35.6,2015,7,18,530330320055,530330320055013.0
714,714,48688452,359000.0,6/30/2015,530000000000.0,R2,9,3.0,2.25,1860.0,1250.0,10835,1,1990.0,79,47201814,-122006474,241400.0,786.0,1973.0,0.5352,0.0,65106,0.3568,38.2,2015,6,30,530330314005,530330314005008.0
715,715,48688557,594950.0,8/13/2015,530000000000.0,R6,9,4.0,3.0,2440.0,440.0,6263,2,1990.0,0,47737003,-122226278,429500.0,,1996.0,0.9226,0.0,111477,0.4624,37.5,2015,8,13,530330221024,530330221024003.0
716,716,48688566,406000.0,4/17/2015,530000000000.0,R6,9,3.0,2.0,1270.0,100.0,6017,1,1990.0,0,47736993,-122225346,429500.0,,1996.0,0.9226,0.0,111477,0.4624,37.5,2015,4,17,530330221024,530330221024003.0
717,717,48688619,425000.0,6/25/2015,530000000000.0,SF 7200,9,3.0,1.0,1270.0,240.0,8820,2,1948.0,0,47704955,-122361170,313000.0,1028.0,1981.0,0.316,0.0,60231,0.3893,33.2,2015,6,25,530330014003,530330014003002.0
718,718,48688635,280250.0,8/20/2015,530000000000.0,SF 5000,9,2.0,1.0,840.0,0.0,7500,1,1905.0,0,47513164,-122263634,406300.0,975.0,1955.0,0.8078,0.0,75000,0.2776,42.0,2015,8,20,530330119001,530330119001018.0
719,719,48688667,320000.0,4/29/2015,530000000000.0,RA5,9,3.0,2.0,1790.0,0.0,66250,2,2003.0,0,47718208,-121402796,180600.0,507.0,1971.0,0.6477,0.6384,26979,0.1317,48.5,2015,4,29,530330328003,530330328003079.0
720,720,48688677,385000.0,5/29/2015,530000000000.0,UR,9,3.0,2.0,2280.0,490.0,9600,2,1984.0,79,47487450,-121788073,416400.0,952.0,1988.0,0.6927,0.0,111852,0.5243,27.7,2015,5,29,530330327042,530330327042022.0
721,721,48688695,450000.0,7/30/2015,530000000000.0,R4,9,3.0,3.0,2170.0,740.0,14199,2,1998.0,0,47725013,-121967800,346800.0,1313.0,1989.0,0.7856,0.0,100362,0.4426,34.1,2015,7,30,530330324022,530330324022018.0
722,722,48688775,543000.0,9/18/2015,530000000000.0,RS 7.2,9,4.0,2.0,1390.0,480.0,9180,1,1976.0,0,47677518,-122179498,396900.0,1252.0,1974.0,0.6339,0.0,75250,0.3716,32.2,2015,9,18,530330226042,530330226042012.0
723,723,48688814,576000.0,9/10/2015,530000000000.0,R5,9,3.0,2.5,1780.0,440.0,3600,2,1988.0,0,47548509,-122185791,495900.0,1582.0,1987.0,0.8303,0.0339,88952,0.3376,48.2,2015,9,10,530330247024,530330247024017.0
724,724,48688878,449800.0,6/3/2015,530000000000.0,SF 5000,9,2.0,1.75,1360.0,0.0,7228,2,1920.0,0,47695355,-122350890,318900.0,858.0,1972.0,0.6562,0.0323,82708,0.2083,40.4,2015,6,3,530330017012,530330017012011.0
725,725,48688907,415000.0,4/18/2015,530000000000.0,LR1,9,3.0,2.0,1480.0,240.0,2200,2,1995.0,0,47696875,-122350259,318900.0,858.0,1972.0,0.6562,0.0323,82708,0.2083,40.4,2015,4,18,530330017012,530330017012010.0
726,726,48688944,547000.0,8/12/2015,530000000000.0,RA10,9,3.0,2.25,2640.0,1180.0,27000,2,1990.0,82,47363208,-122456883,469500.0,1673.0,1981.0,0.8947,0.2352,69333,0.2599,54.6,2015,8,12,530330277024,530330277024025.0
727,727,48688986,560000.0,8/14/2015,530000000000.0,R5,9,4.0,2.75,2350.0,0.0,9396,1,1966.0,0,47597978,-122134972,414300.0,1781.0,1957.0,0.8482,0.0,86399,0.1181,36.4,2015,8,14,530330233002,530330233002010.0
728,728,48689091,220000.0,4/11/2015,530000000000.0,R6,9,2.0,1.0,840.0,250.0,9000,1,1951.0,0,47503393,-122328777,220900.0,836.0,1956.0,0.6438,0.0172,60085,0.4803,34.9,2015,4,11,530330265003,530330265003019.0
729,729,48689170,330000.0,7/15/2015,530000000000.0,R6,9,3.0,2.0,1600.0,0.0,6250,2,2007.0,79,47504790,-122326010,220900.0,836.0,1956.0,0.6438,0.0172,60085,0.4803,34.9,2015,7,15,530330265003,530330265003009.0
730,730,48689203,243000.0,6/3/2015,530000000000.0,R6,9,3.0,1.0,1140.0,290.0,6252,1,1956.0,0,47506726,-122329283,220900.0,836.0,1956.0,0.6438,0.0172,60085,0.4803,34.9,2015,6,3,530330265003,530330265003017.0
731,731,48689284,343000.0,6/27/2015,530000000000.0,R6,9,3.0,1.75,1740.0,0.0,6250,1,1948.0,0,47510065,-122331991,220900.0,836.0,1956.0,0.6438,0.0172,60085,0.4803,34.9,2015,6,27,530330265003,530330265003004.0
732,732,48689311,270950.0,5/5/2015,530000000000.0,R6,9,2.0,1.0,780.0,0.0,6250,1,1942.0,0,47509930,-122330231,220900.0,836.0,1956.0,0.6438,0.0172,60085,0.4803,34.9,2015,5,5,530330265003,530330265003005.0
733,733,48689370,209950.0,4/4/2015,530000000000.0,R6,9,2.0,1.0,1050.0,320.0,6250,1,1943.0,0,47502408,-122332725,225300.0,886.0,1958.0,0.6853,0.0782,53036,0.3862,31.4,2015,4,4,530330270003,530330270003003.0
734,734,48689472,369900.0,4/8/2015,530000000000.0,R6,9,3.0,1.75,2150.0,310.0,19127,1,1978.0,0,47506015,-122323733,262800.0,1063.0,1978.0,0.5596,0.1311,57232,0.184,44.6,2015,4,8,530330264004,530330264004025.0
735,735,48689711,360000.0,7/25/2015,530000000000.0,R6,9,3.0,1.5,1200.0,320.0,9120,1,1963.0,0,47454520,-122186824,194600.0,1069.0,1961.0,0.727,0.0,67500,0.4724,38.1,2015,7,25,530330258052,530330258052000.0
736,736,48689731,300000.0,9/19/2015,530000000000.0,R8,9,3.0,3.0,1640.0,620.0,61629,1,1973.0,0,47453902,-122187563,194600.0,1069.0,1961.0,0.727,0.0,67500,0.4724,38.1,2015,9,19,530330258052,530330258052000.0
737,737,48689780,468000.0,4/1/2015,530000000000.0,R4,9,4.0,2.5,3040.0,680.0,20682,2,2000.0,0,47724331,-121959418,372400.0,,1996.0,0.9604,0.0561,113912,0.5733,35.0,2015,4,1,530330324021,530330324021013.0
738,738,48689789,453000.0,5/30/2015,530000000000.0,R4,9,4.0,2.5,2520.0,440.0,6108,2,2001.0,0,47723589,-121958606,372400.0,,1996.0,0.9604,0.0561,113912,0.5733,35.0,2015,5,30,530330324021,530330324021013.0
739,739,48689796,455000.0,9/11/2015,530000000000.0,R4,9,4.0,3.0,2300.0,440.0,6466,2,2001.0,0,47723689,-121957961,372400.0,,1996.0,0.9604,0.0561,113912,0.5733,35.0,2015,9,11,530330324021,530330324021013.0
740,740,48689808,414000.0,5/8/2015,530000000000.0,R4,9,4.0,2.5,2120.0,490.0,6497,2,2003.0,0,47724072,-121956978,372400.0,,1996.0,0.9604,0.0561,113912,0.5733,35.0,2015,5,8,530330324021,530330324021014.0
741,741,48689814,453350.0,5/8/2015,530000000000.0,R4,9,4.0,2.5,2260.0,440.0,6300,2,2001.0,0,47723465,-121957524,372400.0,,1996.0,0.9604,0.0561,113912,0.5733,35.0,2015,5,8,530330324021,530330324021013.0
742,742,48689822,423000.0,8/13/2015,530000000000.0,R4,9,4.0,3.0,1960.0,440.0,6930,2,1999.0,0,47722853,-121959039,372400.0,,1996.0,0.9604,0.0561,113912,0.5733,35.0,2015,8,13,530330324021,530330324021013.0
743,743,48689848,810000.0,6/20/2015,530000000000.0,LR1,9,4.0,2.5,2430.0,0.0,3600,2,1905.0,0,47632951,-122350379,392000.0,1086.0,1955.0,0.4228,0.1546,81207,0.0738,37.7,2015,6,20,530330067003,530330067003004.0
744,744,48689859,905000.0,6/17/2015,530000000000.0,SF 5000,9,3.0,1.5,1700.0,0.0,4000,2,1927.0,78,47632935,-122349060,392000.0,1086.0,1955.0,0.4228,0.1546,81207,0.0738,37.7,2015,6,17,530330067003,530330067003003.0
745,745,48689948,785000.0,8/22/2015,530000000000.0,SF 5000,9,3.0,1.0,1710.0,0.0,2500,2,1912.0,0,47634693,-122351776,640500.0,1229.0,1939.0,0.6403,0.0502,94375,0.2855,43.2,2015,8,22,530330068001,530330068001024.0
746,746,48690147,716000.0,4/10/2015,530000000000.0,SF 5000,9,3.0,2.0,1140.0,0.0,4800,2,1915.0,0,47636823,-122354025,640500.0,1229.0,1939.0,0.6403,0.0502,94375,0.2855,43.2,2015,4,10,530330068001,530330068001013.0
747,747,48690165,1385000.0,8/22/2015,530000000000.0,SF 5000,9,4.0,1.5,2040.0,0.0,6000,3,1905.0,78,47636989,-122355243,640500.0,1229.0,1939.0,0.6403,0.0502,94375,0.2855,43.2,2015,8,22,530330068001,530330068001012.0
748,748,48690225,1065000.0,4/21/2015,530000000000.0,SF 5000,9,3.0,2.5,2130.0,750.0,3545,3,1990.0,82,47638886,-122348979,550000.0,1358.0,1959.0,0.494,0.1487,77808,0.24,31.8,2015,4,21,530330067004,530330067004007.0
749,749,48690322,830000.0,8/18/2015,530000000000.0,SF 5000,9,3.0,2.25,1780.0,0.0,1850,2,1909.0,0,47633681,-122352997,640500.0,1229.0,1939.0,0.6403,0.0502,94375,0.2855,43.2,2015,8,18,530330068001,530330068001030.0
750,750,48690531,375000.0,7/11/2015,530000000000.0,SF 7200,9,2.0,1.0,860.0,0.0,8280,1,1940.0,0,47716454,-122313543,292600.0,839.0,1978.0,0.3512,0.0238,37945,0.2163,39.5,2015,7,11,530330006002,530330006002000.0
751,751,48690546,379000.0,8/12/2015,530000000000.0,A10,9,4.0,2.0,2060.0,300.0,206910,2,1900.0,79,47231397,-122060402,360700.0,417.0,1978.0,0.5782,0.0388,51076,0.4303,32.8,2015,8,12,530330312025,530330312025036.0
752,752,48690631,415000.0,5/16/2015,530000000000.0,RA5,9,4.0,2.0,2400.0,550.0,217800,2,1969.0,79,47241401,-121935873,388800.0,541.0,1983.0,0.915,0.0515,62587,0.2984,44.6,2015,5,16,530330315021,530330315021130.0
753,753,48690661,455000.0,9/19/2015,530000000000.0,RA5,9,3.0,2.0,1830.0,0.0,57063,2,1940.0,79,47234592,-121939730,388800.0,541.0,1983.0,0.915,0.0515,62587,0.2984,44.6,2015,9,19,530330315021,530330315021153.0
754,754,48690858,777700.0,5/13/2015,530000000000.0,RA5,9,3.0,2.5,2260.0,840.0,251460,2,1995.0,0,47409527,-122448121,428300.0,,1969.0,0.712,0.1888,70119,0.0783,53.6,2015,5,13,530330277021,530330277021011.0
755,755,48690931,463500.0,6/16/2015,530000000000.0,RS8400,9,7.0,3.75,2840.0,0.0,14810,2,1993.0,82,47401661,-122323185,285500.0,915.0,1963.0,0.8244,0.2483,74625,0.1518,50.8,2015,6,16,530330289013,530330289013007.0
756,756,48691054,276000.0,6/3/2015,530000000000.0,SR6,9,3.0,1.0,1970.0,350.0,14800,1,1958.0,0,47413476,-122200876,262900.0,1735.0,1973.0,0.8899,0.045,75729,0.4245,37.0,2015,6,3,530330294031,530330294031000.0
757,757,48691127,349900.0,4/22/2015,530000000000.0,SR6,9,3.0,2.0,1740.0,480.0,15000,1,1985.0,0,47411957,-122201312,262900.0,1735.0,1973.0,0.8899,0.045,75729,0.4245,37.0,2015,4,22,530330294031,530330294031009.0
758,758,48691203,665000.0,7/18/2015,530000000000.0,RA5,9,4.0,2.5,2900.0,670.0,107369,2,1995.0,0,47411487,-122060551,441700.0,,1978.0,0.9571,0.02,129548,0.364,49.1,2015,7,18,530330320071,530330320071000.0
759,759,48691214,1350000.0,5/9/2015,530000000000.0,RA5,9,4.0,4.75,5230.0,790.0,89298,3,2002.0,0,47409743,-122063221,441700.0,,1978.0,0.9571,0.02,129548,0.364,49.1,2015,5,9,530330320071,530330320071000.0
760,760,48691232,350000.0,5/1/2015,530000000000.0,RA5,9,3.0,2.0,1250.0,730.0,219978,1,1980.0,0,47405885,-121954280,435600.0,,1980.0,0.9812,0.0,71791,0.2233,51.8,2015,5,1,530330320034,530330320034060.0
761,761,48691243,1541000.0,5/23/2015,530000000000.0,SF 5000,9,4.0,3.5,2960.0,400.0,4224,2,2015.0,79,47595537,-122292063,480300.0,674.0,1971.0,0.7098,0.0,70078,0.4989,37.9,2015,5,23,530330089002,530330089002010.0
762,762,48691255,759900.0,6/16/2015,530000000000.0,SF 5000,9,4.0,3.5,2520.0,240.0,4000,2,1925.0,78,47595519,-122291132,872400.0,1406.0,1957.0,0.6252,0.1571,123304,0.1534,49.9,2015,6,16,530330089001,530330089001023.0
763,763,48691397,729950.0,8/27/2015,530000000000.0,RA5,9,3.0,2.5,3100.0,480.0,51400,2,1997.0,78,47496567,-122076590,497800.0,1107.0,1982.0,0.8385,0.0,105525,0.2497,49.0,2015,8,27,530330321041,530330321041032.0
764,764,48691429,550000.0,6/24/2015,530000000000.0,RA10,9,3.0,3.0,3000.0,0.0,242629,2,2006.0,0,47491907,-121686030,458400.0,497.0,1989.0,0.9405,0.0,119688,0.3686,47.2,2015,6,24,530330328002,530330328002002.0
765,765,48691433,350000.0,6/2/2015,530000000000.0,RA10,9,2.0,1.0,1420.0,0.0,217364,2,1985.0,78,47496482,-121684947,458400.0,497.0,1989.0,0.9405,0.0,119688,0.3686,47.2,2015,6,2,530330328002,530330328002002.0
766,766,48691458,960000.0,7/25/2015,530000000000.0,R3.5,9,3.0,3.0,2270.0,670.0,14310,2,1974.0,0,47587819,-122198256,695100.0,1789.0,1957.0,0.8905,0.0778,156500,0.4393,44.1,2015,7,25,530330239003,530330239003004.0
767,767,48691460,6400000.0,7/8/2015,530000000000.0,R3.5,9,4.0,5.0,6300.0,0.0,25615,2,1998.0,78,47582880,-122202892,695100.0,1789.0,1957.0,0.8905,0.0778,156500,0.4393,44.1,2015,7,8,530330239003,530330239003015.0
768,768,48691514,1095500.0,8/28/2015,530000000000.0,R3.5,9,3.0,3.0,2160.0,510.0,8780,2,1951.0,0,47587864,-122203036,695100.0,1789.0,1957.0,0.8905,0.0778,156500,0.4393,44.1,2015,8,28,530330239003,530330239003005.0
769,769,48691649,440000.0,7/30/2015,530000000000.0,R4,9,4.0,2.0,1700.0,300.0,15707,2,1958.0,0,47586814,-122073364,665900.0,1235.0,1982.0,0.836,0.1375,135563,0.4237,35.5,2015,7,30,530330322073,530330322073009.0
770,770,48691696,699000.0,6/27/2015,530000000000.0,R1,9,2.0,1.0,1490.0,0.0,29620,2,1990.0,78,47583700,-122072583,665900.0,1235.0,1982.0,0.836,0.1375,135563,0.4237,35.5,2015,6,27,530330322073,530330322073002.0
771,771,48691761,649000.0,8/13/2015,530000000000.0,RA2.5,9,3.0,2.0,2800.0,0.0,84070,1,1968.0,0,47573535,-121943055,635200.0,,1991.0,1.0,0.0545,161964,0.4318,38.5,2015,8,13,530330322101,530330322101017.0
772,772,48691890,920000.0,7/3/2015,530000000000.0,RS 8.5,9,4.0,3.0,2460.0,670.0,11325,1,2004.0,0,47661800,-122193944,678800.0,1144.0,1983.0,0.6699,0.0,106677,0.2876,39.5,2015,7,3,530330227021,530330227021015.0
773,773,48691917,610000.0,6/20/2015,530000000000.0,RS 8.5,9,3.0,2.5,2120.0,690.0,10187,2,2000.0,82,47662463,-122186019,482100.0,1719.0,1967.0,0.8803,0.1069,109600,0.4049,48.2,2015,6,20,530330227032,530330227032017.0
774,774,48691950,735000.0,6/12/2015,530000000000.0,RA5,9,4.0,2.75,2790.0,600.0,73616,1,2002.0,0,47673619,-122075085,926100.0,1177.0,1991.0,0.8864,0.0998,163516,0.3906,46.2,2015,6,12,530330323131,530330323131013.0
