,100 Block Address,Offense ID,Longitude,Latitude,BlockGroup
3666,98XX BLOCK OF 17TH AVE NE,13,-122.309568395,47.70077465,530330011002017.0
3667,RAINIER AVE S / S GENESEE ST,43,-122.28823521,47.56427483,530330101005035.0
3668,32ND AVE E / E WARD ST,1,-122.290915302,47.62746984,530330063004012.0
3669,13XX BLOCK OF REPUBLICAN ST,13,-122.329795544,47.62312508,530330073001014.0
3670,E HIGHLAND DR / E GALER ST,1,-122.315218743,47.63185508,530330065001015.0
3671,NE 100TH ST / 1ST AVE NE,2,-122.328501771,47.70136382,530330012004013.0
3672,24XX BLOCK OF UTAH AVE S,209,-122.3351248110574,47.58085339,530330093003032.0
3673,18XX BLOCK OF N 49TH ST,17,-122.33578446964704,47.66429281,530330051001004.0
3674,70XX BLOCK OF 44TH AVE S,26,-122.27806734880768,47.53933802,530330111012009.0
3675,29XX BLOCK OF S WILLOW ST,106,-122.29438684259434,47.54072132377359,530330110022018.0
3676,SW RAYMOND ST / 35TH AVE SW,13,-122.376369602,47.54832307,530330107021009.0
3677,65XX BLOCK OF DIBBLE AVE NW,25,-122.367634887,47.67686367,530330033001017.0
3678,1XX BLOCK VINE ST,1,-122.349252438,47.61558159,530330080011007.0
3679,S COLUMBIAN WAY / BEACON AVE S,1,-122.304655689,47.55960794,530330104023000.0
3680,W ARMOUR ST / 23RD AVE W,4,-122.385953775,47.64475099,530330058021011.0
3681,8XX BLOCK OF EASTLAKE AVE E,70,-122.32919344707142,47.6259987,530330066001022.0
3682,38XX BLOCK OF S EDMUNDS ST,120,-122.28445505021666,47.55865322808333,530330103005003.0
3683,S BAYVIEW ST / UNION PACIFIC RR,2,-122.319942569,47.58103302,530330093003080.0
3684,18XX BLOCK OF 5TH AVE,8,-122.3376335345,47.61281180125,530330072001064.0
3685,18XX BLOCK OF N 36TH ST,14,-122.33572498028572,47.65049857,530330054002024.0
3686,52XX BLOCK OF 52ND AVE S,5,-122.268156273,47.55447398,530330102001035.0
3687,S WARSAW ST / 39TH AVE S,5,-122.283291265,47.54318328,530330111014016.0
3688,28TH AVE S / S FERDINAND ST,1,-122.296823511,47.55846038,530330104011012.0
3689,19XX BLOCK OF 1ST AVE W,144,-122.35829866791666,47.63572861076389,530330068002012.0
3690,46XX BLOCK OF 41ST AVE S,3,-122.281700309,47.561028,530330101002019.0
3691,64XX BLOCK OF PHINNEY AVE N,44,-122.35435160438637,47.67565887,530330035002008.0
3692,48XX BLOCK OF S HENDERSON ST,200,-122.27211737002,47.52330965175,530330118004002.0
3693,48XX BLOCK OF S FLETCHER ST,14,-122.272706299,47.51906108,530330117001017.0
3694,12XX BLOCK OF BROADWAY CT,4,-122.319859528,47.61255838,530330075004021.0
3695,S HENDERSON ST / RAINIER AVE S,2,-122.269986042,47.52330727,530330118006014.0
3696,6TH AVE / VIRGINIA ST,31,-122.338314339,47.6143914,530330072001059.0
3697,E THOMAS ST / 12TH AVE E,15,-122.316946446,47.62110409,530330075003011.0
3698,32XX BLOCK OF 25TH AVE W,31,-122.38860603838708,47.64940356,530330058012009.0
3699,14TH AVE NW / SHILSHOLE AVE NW,1,-122.373603444,47.66075345,530330047002076.0
3700,47XX BLOCK OF SW HOLLY ST,2,-122.393773862,47.54315462,530330106004006.0
3701,61XX BLOCK OF SW HINDS ST,8,-122.411446896,47.57410961,530330097012006.0
3702,E PIKE ST / 15TH AVE,17,-122.312773497,47.61411263,530330079004007.0
3703,32XX BLOCK OF W LYNN ST,11,-122.39898570990908,47.63912550545455,530330056005009.0
3704,130XX BLOCK OF 4TH AVE NW,19,-122.362299342,47.72417633,530330005002000.0
3705,S ROSE ST / 50TH AVE S,19,-122.270795311,47.52911757,530330118006005.0
3706,61ST AVE SW / SW STEVENS ST,2,-122.410686327,47.57774171,530330097012000.0
3707,SW ROXBURY ST / 26TH AVE SW,16,-122.365912534,47.51736321,530330114023012.0
3708,S FOREST ST / 18TH AVE S,1,-122.309314272,47.57785673,530330100022010.0
3709,VIRGINIA ST / WESTLAKE AVE,22,-122.337744566,47.61483186,530330073003026.0
3710,61XX BLOCK OF 48TH AVE S,11,-122.272643616,47.54735003,530330102002022.0
3711,INTERLAKEN DR E / 19TH AVE E,2,-122.307227321,47.63230604,530330062003019.0
3712,BROAD ST / HARRISON ST,4,-122.34585521,47.62206841,530330072001018.0
3713,8 AV N / BROAD ST,1,-122.341036144,47.62539809,530330072001081.0
3714,97XX BLOCK OF 4TH AVE NW,66,-122.3620585410909,47.70058406,530330017024003.0
3715,5XX BLOCK OF MINOR AVE,76,-122.32114557532894,47.60664707,530330085002007.0
3716,NW 42ND ST / 5TH AVE NW,1,-122.362927124,47.65776473,530330048003012.0
3717,CEDAR ST / DENNY WAY,4,-122.347621138,47.61857115,530330072003001.0
3718,18XX BLOCK OF LAKE WASHINGTON BLVD E,1,-122.298059089,47.63718052,530330062001050.0
3719,100XX BLOCK OF 17TH AVE NE,9,-122.309602395,47.70165124,530330011002008.0
3720,NE 50TH ST / 41ST AVE NE,2,-122.283491791,47.66488904,530330042002020.0
3721,50XX BLOCK OF 37TH AVE S,153,-122.28614915184312,47.55626345,530330103005014.0
3722,19TH AVE / E HOWELL ST,5,-122.307398259,47.61760476,530330079005001.0
3723,S RAYMOND ST / 29TH AVE S,1,-122.296346655,47.54809345,530330104013006.0
3724,10TH AVE NW / NW 73RD ST,1,-122.369386747,47.68143919,530330030001020.0
3725,39XX BLOCK OF UNIVERSITY WAY NE,7,-122.31331038528572,47.65437658,530330053022001.0
3726,NE 123RD ST / 28TH AVE NE,4,-122.297959381,47.71743785,530330007001004.0
3727,5XX BLOCK OF 13TH AVE E,113,-122.315695161,47.62368559,530330075001002.0
3728,12TH AVE NW / NW 125TH ST,1,-122.371750855,47.71970298,530330005003003.0
3729,BAGLEY AVE N / N 44TH ST,7,-122.332563815,47.66029141,530330051001019.0
3730,JONES AVE NW / NW 73RD ST,1,-122.386447576,47.68131566,530330031003007.0
3731,29TH AVE / E YESLER WAY,1,-122.294933486,47.60165231,530330088003018.0
3732,1XX BLOCK W HIGHLAND DR,1,-122.358572047,47.62957921,530330070004009.0
3733,53XX BLOCK OF S MOORE ST,2,-122.265946366,47.49926572,530330119004013.0
3734,42XX BLOCK OF BAGLEY AVE N,14,-122.33258790071427,47.65853955,530330051002010.0
3735,S HUDSON ST / 1ST AVE S,8,-122.334213717,47.55741244125,530330093003206.0
3736,40TH AVE SW / SW DAWSON ST,2,-122.382873737,47.55564779,530330105004015.0
3737,2XX BLOCK WALL ST,1,-122.347457821,47.61569349,530330080011009.0
3738,125XX BLOCK OF 3RD AVE NE,17,-122.32623489070588,47.71997304,530330006005004.0
3739,5XX BLOCK OF N 67TH ST,25,-122.351251976,47.67780474,530330035001014.0
3740,14TH AVE S / S CONCORD ST,18,-122.314953294,47.52389209,530330112003020.0
3741,MARION ST VI / ALASKAN WAY,7,-122.337735124,47.60300219,530330081001056.0
3742,S HOMER ST / CORSON AVE S,6,-122.320508587,47.55035748,530330109002061.0
3743,53XX BLOCK OF S ROXBURY ST,13,-122.26584164,47.51682643,530330118003004.0
3744,NE 82ND ST / 38TH AVE NE,1,-122.287442258,47.68843024,530330024001007.0
3745,LAKE WASHINGTON BLVD E / E FOSTER ISLAND RD,36,-122.296679487,47.64035286,530330062001030.0
3746,84XX BLOCK OF AURORA AVE N,114,-122.34452003985965,47.69019929,530330027004003.0
3747,40XX BLOCK OF NE 45TH ST,8,-122.283748665125,47.66127025375,530330041004008.0
3748,E DENNY WAY / HARVARD AVE,45,-122.322186803,47.61873337,530330074021010.0
3749,3XX BLOCK OF FAIRVIEW AVE N,46,-122.33427101608696,47.621419520869566,530330073001028.0
3750,15XX BLOCK OF N 105TH ST,18,-122.33809477416666,47.70504225,530330013001002.0
3751,24TH AVE / E DENNY WAY,5,-122.301179939,47.61892494,530330077004007.0
3752,48XX BLOCK OF S ORCHARD ST,20,-122.2715723198,47.5382891135,530330111011006.0
3753,53XX BLOCK OF 14TH AVE NW,2,-122.373589723,47.66752461,530330047002003.0
3754,HARVARD AVE / E PIKE ST,5,-122.322110927,47.6140662,530330084001007.0
3755,59XX BLOCK OF DELRIDGE WAY SW,338,-122.36303174864793,47.54838389,530330108002003.0
3756,34XX BLOCK OF NW 62ND ST,31,-122.40229872290323,47.67390892064516,530330032006030.0
3757,24XX BLOCK OF 15TH AVE E,2,-122.31236467,47.64076882,530330061002022.0
3758,21XX BLOCK OF NW 73RD ST,1,-122.3837684,47.68132088,530330031003009.0
3759,S ELMWOOD PL / M L KING JR WAY S,2,-122.297764161,47.59263112,530330089002025.0
3760,81XX BLOCK OF DAYTON AVE N,8,-122.352601785,47.68802635,530330028004013.0
3761,36XX BLOCK OF 43RD AVE W,15,-122.413381173,47.65339894,530330056002001.0
3762,44XX BLOCK OF 38TH AVE S,62,-122.28494669012905,47.56347497,530330101002010.0
3763,17XX BLOCK OF N 120TH ST,6,-122.33643041166665,47.71593187,530330006004002.0
3764,58XX BLOCK OF 41ST AVE SW,1,-122.3843041,47.55116932,530330106002001.0
3765,41ST AVE NE / NE 38TH ST,1,-122.287236704,47.65842475,530330053023003.0
3766,30XX BLOCK OF 13TH AVE S,10,-122.3160079907,47.576438729,530330100021009.0
3767,11TH AVE NE / NE 43RD ST,44,-122.316616956,47.65983651,530330053013003.0
3768,85XX BLOCK OF 14TH AVE S,119,-122.31490983987396,47.52690544,530330112003003.0
3769,6TH AVE S / S HOLGATE ST,90,-122.325974779,47.58617472,530330093001045.0
3770,18XX BLOCK 24TH AVE,1,-122.301179313,47.6182864,530330077004014.0
3771,30XX BLOCK OF S GRAHAM ST,19,-122.293113302,47.54617853,530330104013008.0
3772,2XX BLOCK OF N 35TH ST,2,-122.35607191,47.65177074,530330048003053.0
3773,NE 135TH ST / 37TH AVE NE,1,-122.288671476,47.72644023,530330001001026.0
3774,N 92ND ST / COLLEGE WAY N,3,-122.335024213,47.69595243,530330018001000.0
3775,35XX BLOCK OF NW 70TH ST,1,-122.402548861,47.67943779,530330031005031.0
3776,46XX BLOCK OF SW THISTLE ST,14,-122.39215485957142,47.52856886,530330116005001.0
3777,23XX BLOCK OF NW 80TH ST,12,-122.3867584485,47.68680881583333,530330031001007.0
3778,9XX BLOCK OF NW 61ST ST,39,-122.370046013,47.67308318,530330033002010.0
3779,48TH AVE S / S BRANDON ST,1,-122.272648814,47.55337025,530330102004029.0
3780,ALASKAN WAY VI SB / BELL ST,1,-122.347438874,47.61265867,530330080022009.0
3781,28XX BLOCK OF W CROCKETT ST,2,-122.393634872,47.63741207,530330056005023.0
3782,42XX BLOCK OF AIKINS AVE SW,6,-122.406307566,47.56638695,530330097014021.0
3783,8XX BLOCK OF BOREN AVE,1,-122.324160693,47.60826775,530330085001000.0
3784,36XX BLOCK OF 2ND AVE S,8,-122.33199516,47.57135768875,530330093003155.0
3785,39XX BLOCK OF INTERLAKE AVE N,14,-122.341140692,47.65488103,530330054001004.0
3786,2ND AVE NE / NE 40TH ST,4,-122.326822569,47.65554291,530330052003010.0
3787,100XX BLOCK OF VALMAY AVE NW,10,-122.3795985632,47.70211703,530330016001012.0
3788,5XX BLOCK OF 3RD AVE,3153,-122.33108219887376,47.60241241973359,530330081002042.0
3789,1XX BLOCK OF NW 67TH ST,6,-122.358953972,47.67777958,530330034002001.0
3790,REPUBLICAN ST / WARREN AVE N,39,-122.354109042,47.62326673,530330071002001.0
3791,26TH AVE S / S FERDINAND ST,1,-122.29917317,47.55852017,530330104012002.0
3792,38XX BLOCK OF S OTHELLO ST,238,-122.28405172884874,47.53704015,530330110012009.0
3793,HIRAM PL NE / NE 125TH ST,1,-122.301864809,47.71931616,530330002002009.0
3794,25XX BLOCK OF 13TH AVE S,62,-122.31602334991936,47.580253059193545,530330100022024.0
3795,8 AV S / S JACKSON ST,1,-122.322447496,47.59918522,530330092001009.0
3796,45XX BLOCK OF SW COLLEGE ST,3,-122.389862839,47.58300163,530330096003014.0
3797,51XX BLOCK OF 47TH AVE NE,19,-122.27735829694736,47.66635143,530330041004001.0
3798,2ND AVE NE / NE 82ND ST,1,-122.326998521,47.6886186,530330027002002.0
3799,70XX BLOCK OF 42ND AVE S,44,-122.28078941715908,47.53982506,530330111012003.0
3800,14TH AVE / E UNION ST,41,-122.3141673979756,47.6129174,530330075004012.0
3801,68XX BLOCK OF 51ST AVE S,20,-122.26991745,47.54114765,530330111022010.0
3802,WEST SEATTLE BR / ALASKAN WY VI NB,2,-122.339220045,47.57113983,530330093003130.0
3803,NW 72ND ST / 6TH AVE NW,1,-122.363336357,47.68072331,530330029003017.0
3804,16XX BLOCK OF 42ND AVE E,12,-122.27853031625,47.63395709,530330063002013.0
3805,24XX BLOCK OF W BERTONA ST,6,-122.388019904,47.65031814,530330058012010.0
3806,14XX BLOCK OF 21ST AVE,51,-122.30491902070588,47.61410537,530330079001005.0
3807,83XX BLOCK OF STONE AVE N,21,-122.34182130728573,47.6894572,530330027004002.0
3808,10XX BLOCK OF W EMERSON ST,26,-122.371172651,47.65338037,530330059001020.0
3809,1XX BLOCK OF N 112TH ST,3,-122.357499587,47.71053806,530330014001005.0
3810,SW HENDERSON ST / 20TH AVE SW,1,-122.359142193,47.52286302,530330114021002.0
3811,NE 39TH ST / 49TH AVE NE,1,-122.274917593,47.65708752,530330041003020.0
3812,SW 97TH ST / 41ST AVE SW,1,-122.384790764,47.51656132,530330116004005.0
3813,21XX BLOCK OF EDGEMONT PL W,4,-122.404037507,47.63818703,530330056003032.0
3814,AURORA AVE N / W GREEN LAKE DR N,1,-122.344577968,47.68114337,530330028003000.0
3815,37TH PL NW / SEAVIEW AVE NW,4,-122.40530239,47.67200636,530330032004011.0
3816,3XX BLOCK OF NW 41ST ST,92,-122.36179177640216,47.65694012326087,530330048003012.0
3817,29XX BLOCK OF 3RD AVE,27,-122.35107365718518,47.61841711,530330072003004.0
3818,106XX BLOCK OF CRESTWOOD DR S,1,-122.240632195,47.50736816,530330260011008.0
3819,56XX BLOCK OF 43RD AVE W,3,-122.410857669,47.67006402,530330057001006.0
3820,8TH AVE S / EAST MARGINAL WAY S,1,-122.322582516,47.53983222,530330109001012.0
3821,17XX BLOCK OF NE 104TH ST,13,-122.308344612,47.70394065,530330011002010.0
3822,2XX BLOCK OF COLUMBIA ST,44,-122.33326948047728,47.60396497704546,530330081002037.0
3823,123XX BLOCK OF 33RD AVE NE,233,-122.29275343521888,47.718303890944206,530330007001000.0
3824,BELMONT AVE E / E OLIVE WAY,22,-122.32401127040907,47.61966624,530330074021002.0
3825,1XX BLOCK OF W QUEEN ANNE DY,1,-122.357444389,47.62618511,530330070005000.0
3826,S DEARBORN ST / I5 SB COLLECTOR,1,-122.320790881,47.59583149,530330091001017.0
3827,96XX BLOCK OF CALIFORNIA AVE SW,25,-122.3875194442,47.5165664996,530330120003004.0
3828,63XX BLOCK OF WOODLAND PL N,2,-122.3476807495,47.67494719,530330035002021.0
3829,HALLADAY ST / NOB HILL AVE N,1,-122.350572561,47.6420819,530330060002040.0
3830,SW OREGON ST / 42ND AVE SW,19,-122.385455094,47.56287464,530330098004016.0
3831,97XX BLOCK OF MARMOUNT DR NW,3,-122.390301051,47.69972353,530330015001008.0
3832,UNIVERSITY ST / 5TH AVE,43,-122.333756825,47.6086926,530330082001021.0
3833,122XX BLOCK OF 8TH AVE NW,10,-122.3663498682,47.718394478,530330005002015.0
3834,35XX BLOCK OF W MCCORD PL,1,-122.403062534,47.66244502,530330057005012.0
3835,12XX BLOCK S CLOVERDALE ST,1,-122.31624614,47.52644472,530330112003003.0
3836,I5 NB / OLIVE WY ON RP,1,-122.328215305,47.6201819,530330073001032.0
3837,4TH AVE W / W BARRETT ST,1,-122.362186623,47.64664875,530330059003012.0
3838,38XX BLOCK OF EASTERN AVE N,29,-122.3290758701724,47.65369553,530330051003013.0
3839,19TH AVE S / S LANDER ST,2,-122.308743711,47.57957767,530330100023006.0
3840,I90 EB / RAINIER AVE S,25,-122.307037697,47.58999456,530330094002028.0
3841,4XX BLOCK NE 70TH ST,1,-122.32427074,47.67912262,530330036002026.0
3842,58XX BLOCK OF E MARGINAL WAY S,43,-122.33556381176744,47.55065858,530330109002014.0
3843,3XX BLOCK OF S SPOKANE ST,6,-122.33008117866666,47.571653786666666,530330093003062.0
3844,JOHN ST / EASTLAKE AVE E,8,-122.329135052,47.61971505,530330073001012.0
3845,1XX BLOCK OF N 67TH ST,5,-122.3569242838,47.67778128,530330035001007.0
3846,5XX BLOCK OF E UNION ST,69,-122.32495112715942,47.61298796086957,530330084001011.0
3847,56XX BLOCK OF SW ORLEANS ST,8,-122.405003143625,47.5710083075,530330097014015.0
3848,65XX BLOCK OF 37TH AVE NW,5,-122.404811271,47.67642234,530330032006015.0
3849,33XX BLOCK OF W EMERSON ST,1,-122.400211689,47.65405794,530330057006012.0
3850,27XX BLOCK OF NE 77TH ST,1,-122.297611223,47.68486163,530330025001015.0
3851,KENWOOD PL N / N 55TH ST,1,-122.33364176,47.66868335,530330046002008.0
3852,72XX BLOCK OF 36TH AVE SW,21,-122.37836580771427,47.53792146,530330115003001.0
3853,20XX BLOCK OF NE 90TH ST,39,-122.30617696384616,47.69393569,530330020001010.0
3854,CASCADIA AVE S / S RIDGEWAY PL,5,-122.284838791,47.57734157,530330095003010.0
3855,RAINIER AVE S / S MEAD ST,2,-122.277275885,47.55042527,530330103002007.0
3856,36XX BLOCK OF NE 145TH ST,2,-122.2890712165,47.73374398,530330213001020.0
3857,35XX BLOCK OF AIRPORT WAY S,15,-122.32275901666667,47.57188895,530330093003096.0
3858,21ST AVE / E COLUMBIA ST,3,-122.305019005,47.60902404,530330087001001.0
3859,84XX BLOCK OF SEAVIEW PL NW,705,-122.40180237505248,47.68924173,530330031005005.0
3860,M L KING JR WAY S / S ORCAS ST,1,-122.288095737,47.55123027,530330104012026.0
3861,NW IONE PL / LEARY AVE NW,1,-122.380856528,47.66559207,530330047004030.0
3862,S LUCILE ST / 2ND AVE S,4,-122.332386385,47.55341509,530330109002034.0
3863,W COMSTOCK ST / 3RD AVE W,7,-122.360520089,47.63045726,530330070004005.0
3864,15TH AVE W / W DRAVUS ST,41,-122.376383399,47.648473,530330058014061.0
3865,S HOLDEN ST / RAINIER AVE S,1,-122.26998599,47.53366139,530330111024007.0
3866,27XX BLOCK OF HARRIS PL S,3,-122.302309876,47.57862978,530330100011001.0
3867,6XX BLOCK OF 28TH AVE S,3,-122.296294862,47.59737726,530330089002003.0
3868,27XX BLOCK OF 4TH AVE N,9,-122.349559136,47.64506095,530330060002017.0
3869,POST AL / STEWART ST,7,-122.341771938,47.60993145,530330081003006.0
3870,27XX BLOCK OF 22ND AVE S,4,-122.304334642,47.57876434,530330100023011.0
3871,32ND AVE NW / NW 57TH ST,2,-122.398324016,47.67019904,530330032004009.0
3872,NE 51ST ST / RAVENNA AVE NE,6,-122.303435487,47.66573935,530330043022004.0
3873,2XX BLOCK OF 23RD AVE,52,-122.30243049065383,47.60391710884616,530330088003008.0
3874,63XX BLOCK OF AIRPORT WAY S,5,-122.312001658,47.54558986,530330109001000.0
3875,123XX BLOCK OF RIVIERA PL NE,13,-122.278647058,47.71749377,530330009002005.0
3876,22XX BLOCK OF AIRPORT WAY S,74,-122.32139507413513,47.58370467972973,530330093003221.0
3877,132XX BLOCK OF LINDEN AVE N,208,-122.34793309480769,47.72503884153846,530330004013000.0
3878,8XX BLOCK OF MARTIN LUTHER KING JR WAY S,8,-122.297870544,47.59443442,530330089004011.0
3879,S CARSTENS PL / AIRPORT WAY S,6,-122.318922862,47.5512705,530330104021013.0
3880,YUKON AVE S / S HENDERSON ST,1,-122.277027251,47.52331406,530330117001012.0
3881,100XX BLOCK OF 20TH AVE NE,5,-122.306938396,47.70189804,530330011002018.0
3882,NE 135TH ST / 3RD AVE NE,2,-122.326202954,47.72677782,530330003001026.0
3883,GILMAN AVE W / 24TH AVE W,1,-122.387461245,47.65665754,530330058014029.0
3884,23XX BLOCK OF N 136TH ST,15,-122.33082973,47.72787329,530330003001031.0
3885,77XX BLOCK OF 26TH AVE SW,7,-122.36581925085714,47.53346331,530330114011002.0
3886,WALL ST / 5TH AVE,2,-122.345311732,47.61735578,530330072002008.0
3887,92XX BLOCK OF 45TH AVE S,12,-122.27635010141665,47.51972727833333,530330117001014.0
3888,75XX BLOCK OF FAIRWAY DR NE,9,-122.27695856644443,47.683552462222224,530330022004020.0
3889,48XX BLOCK OF S BATEMAN ST,32,-122.271559963125,47.54697425125,530330102002022.0
3890,27TH AVE SW / SHINKLE PL SW,2,-122.367491226,47.53794934,530330107012004.0
3891,ROOSEVELT WAY NE / NE 74TH ST,1,-122.317471545,47.68223462,530330026002018.0
3892,N 39TH ST / FREMONT LN N,1,-122.349239882,47.65413805,530330049002003.0
3893,34XX BLOCK OF E MARGINAL WAY S,37,-122.339691527,47.57270363,530330093003052.0
3894,43XX BLOCK OF CALIFORNIA AVE SW,3,-122.386771449,47.56562936,530330098004018.0
3895,63XX BLOCK OF PHINNEY AVE N,18,-122.3543557915,47.67493266,530330035002017.0
3896,34XX BLOCK OF 42ND AVE SW,17,-122.385670692,47.57259100941177,530330098005008.0
3897,16XX BLOCK OF 26TH AVE S,1,-122.299097316,47.58889266,530330095002025.0
3898,27XX BLOCK OF NE 106TH PL,2,-122.298596383,47.70574044,530330010002001.0
3899,10XX BLOCK OF 25TH AVE E,20,-122.30035707965,47.62848271,530330064001006.0
3900,10XX BLOCK OF 13TH AVE,1,-122.315437045,47.61097353,530330086001004.0
3901,NW LEARY WAY / 9TH AVE NW,1,-122.368600196,47.66293722,530330047002057.0
3902,30XX BLOCK OF NW 92ND ST,1,-122.396391304,47.69601903,530330015002007.0
3903,NW 120TH ST / 9TH AVE NW,1,-122.368088656,47.71603321,530330005003009.0
3904,44XX BLOCK OF SW ALASKA ST,34,-122.38880746720588,47.56114025,530330105005002.0
3905,24TH AVE E / E LYNN ST,7,-122.302080584,47.63953008,530330062001044.0
3906,5XX BLOCK OF 11TH AVE,1,-122.318112028,47.60670818,530330086002014.0
3907,85XX BLOCK OF PERIMETER RD S,3,-122.295980527,47.52908688,530330109001046.0
3908,8TH AVE NE / NE 128TH ST,2,-122.320844142,47.72235507,530330002003001.0
3909,10TH AVE W / W CROCKETT ST,3,-122.370329026,47.63775952,530330069004002.0
3910,S ALBRO PL / I5,3,-122.311730202,47.54856789,530330104021019.0
3911,20TH AVE / E YESLER WAY,3,-122.306351803,47.60167384,530330087002015.0
3912,94XX BLOCK OF 17TH AVE SW,34,-122.35650244217648,47.51810200911765,530330114022022.0
3913,95XX BLOCK OF EVANSTON AVE N,42,-122.35125516007142,47.698732760238094,530330017012000.0
3914,69XX BLOCK OF 15TH AVE NW,1,-122.376766641,47.67864816,530330033001011.0
3915,93XX BLOCK OF 51ST AVE NE,55,-122.27311572292729,47.6954703,530330009002027.0
3916,S ALASKA ST / 38TH AVE S,2,-122.284906449,47.56074135,530330101002019.0
3917,14XX BLOCK 19TH AVE,1,-122.307491457,47.61349886,530330079002004.0
3918,BELL ST / WESTERN AV OFF RP,2,-122.347375456,47.61270888,530330080022003.0
3919,7XX BLOCK OF SW AUSTIN PL,9,-122.34444178,47.53419012,530330113001000.0
3920,26XX BLOCK OF SW BARTON ST,1780,-122.36731199303146,47.52102758,530330114021031.0
3921,92XX BLOCK OF 42ND AVE NE,1,-122.282695604,47.69633457,530330022002014.0
3922,WINONA AVE N / AURORA AVE N,36,-122.344484414,47.68277237,530330027004025.0
